"p0_heroid","p0_item0","p0_item1","p0_item2","p0_item3","p0_item4","p0_item5","p0_deaths","p0_denies","p0_assists","p0_kills","player_0_l0","player_0_l1","player_0_l2","player_0_l3","player_0_l4","player_0_l5","player_0_l6","player_0_l7","player_0_l8","player_0_l9","player_0_l10","player_0_l11","player_0_l12","player_0_l13","player_0_l14","player_0_l15","player_0_l16","player_0_l17","player_0_l18","player_0_l19","player_0_l20","player_0_l21","player_0_l22","player_0_l23","player_0_l24","p1_heroid","p1_item0","p1_item1","p1_item2","p1_item3","p1_item4","p1_item5","p1_deaths","p1_denies","p1_assists","p1_kills","player_1_l0","player_1_l1","player_1_l2","player_1_l3","player_1_l4","player_1_l5","player_1_l6","player_1_l7","player_1_l8","player_1_l9","player_1_l10","player_1_l11","player_1_l12","player_1_l13","player_1_l14","player_1_l15","player_1_l16","player_1_l17","player_1_l18","player_1_l19","player_1_l20","player_1_l21","player_1_l22","player_1_l23","player_1_l24","p2_heroid","p2_item0","p2_item1","p2_item2","p2_item3","p2_item4","p2_item5","p2_deaths","p2_denies","p2_assists","p2_kills","player_2_l0","player_2_l1","player_2_l2","player_2_l3","player_2_l4","player_2_l5","player_2_l6","player_2_l7","player_2_l8","player_2_l9","player_2_l10","player_2_l11","player_2_l12","player_2_l13","player_2_l14","player_2_l15","player_2_l16","player_2_l17","player_2_l18","player_2_l19","player_2_l20","player_2_l21","player_2_l22","player_2_l23","player_2_l24","p3_heroid","p3_item0","p3_item1","p3_item2","p3_item3","p3_item4","p3_item5","p3_deaths","p3_denies","p3_assists","p3_kills","player_3_l0","player_3_l1","player_3_l2","player_3_l3","player_3_l4","player_3_l5","player_3_l6","player_3_l7","player_3_l8","player_3_l9","player_3_l10","player_3_l11","player_3_l12","player_3_l13","player_3_l14","player_3_l15","player_3_l16","player_3_l17","player_3_l18","player_3_l19","player_3_l20","player_3_l21","player_3_l22","player_3_l23","player_3_l24","p4_heroid","p4_item0","p4_item1","p4_item2","p4_item3","p4_item4","p4_item5","p4_deaths","p4_denies","p4_assists","p4_kills","player_4_l0","player_4_l1","player_4_l2","player_4_l3","player_4_l4","player_4_l5","player_4_l6","player_4_l7","player_4_l8","player_4_l9","player_4_l10","player_4_l11","player_4_l12","player_4_l13","player_4_l14","player_4_l15","player_4_l16","player_4_l17","player_4_l18","player_4_l19","player_4_l20","player_4_l21","player_4_l22","player_4_l23","player_4_l24","p128_heroid","p128_item0","p128_item1","p128_item2","p128_item3","p128_item4","p128_item5","p128_deaths","p128_denies","p128_assists","p128_kills","player_128_l0","player_128_l1","player_128_l2","player_128_l3","player_128_l4","player_128_l5","player_128_l6","player_128_l7","player_128_l8","player_128_l9","player_128_l10","player_128_l11","player_128_l12","player_128_l13","player_128_l14","player_128_l15","player_128_l16","player_128_l17","player_128_l18","player_128_l19","player_128_l20","player_128_l21","player_128_l22","player_128_l23","player_128_l24","p129_heroid","p129_item0","p129_item1","p129_item2","p129_item3","p129_item4","p129_item5","p129_deaths","p129_denies","p129_assists","p129_kills","player_129_l0","player_129_l1","player_129_l2","player_129_l3","player_129_l4","player_129_l5","player_129_l6","player_129_l7","player_129_l8","player_129_l9","player_129_l10","player_129_l11","player_129_l12","player_129_l13","player_129_l14","player_129_l15","player_129_l16","player_129_l17","player_129_l18","player_129_l19","player_129_l20","player_129_l21","player_129_l22","player_129_l23","player_129_l24","p130_heroid","p130_item0","p130_item1","p130_item2","p130_item3","p130_item4","p130_item5","p130_deaths","p130_denies","p130_assists","p130_kills","player_130_l0","player_130_l1","player_130_l2","player_130_l3","player_130_l4","player_130_l5","player_130_l6","player_130_l7","player_130_l8","player_130_l9","player_130_l10","player_130_l11","player_130_l12","player_130_l13","player_130_l14","player_130_l15","player_130_l16","player_130_l17","player_130_l18","player_130_l19","player_130_l20","player_130_l21","player_130_l22","player_130_l23","player_130_l24","p131_heroid","p131_item0","p131_item1","p131_item2","p131_item3","p131_item4","p131_item5","p131_deaths","p131_denies","p131_assists","p131_kills","player_131_l0","player_131_l1","player_131_l2","player_131_l3","player_131_l4","player_131_l5","player_131_l6","player_131_l7","player_131_l8","player_131_l9","player_131_l10","player_131_l11","player_131_l12","player_131_l13","player_131_l14","player_131_l15","player_131_l16","player_131_l17","player_131_l18","player_131_l19","player_131_l20","player_131_l21","player_131_l22","player_131_l23","player_131_l24","p132_heroid","p132_item0","p132_item1","p132_item2","p132_item3","p132_item4","p132_item5","p132_deaths","p132_denies","p132_assists","p132_kills","player_132_l0","player_132_l1","player_132_l2","player_132_l3","player_132_l4","player_132_l5","player_132_l6","player_132_l7","player_132_l8","player_132_l9","player_132_l10","player_132_l11","player_132_l12","player_132_l13","player_132_l14","player_132_l15","player_132_l16","player_132_l17","player_132_l18","player_132_l19","player_132_l20","player_132_l21","player_132_l22","player_132_l23","player_132_l24","class"
85,226,267,210,231,36,43,8,1,7,5,5442,5443,5444,5444,5444,5447,5444,5443,5442,5911,5447,5442,5442,5443,6155,5443,5447,6972,7385,0,0,0,0,0,0,17,40,250,63,259,48,41,7,6,11,6,5098,5100,5098,5100,5100,5101,5100,5099,5098,5099,5098,5101,7936,5099,6916,5099,5101,5907,6908,0,0,0,0,0,0,5,254,43,1,123,214,60,8,1,9,3,5127,5128,5126,5128,5127,5128,5129,5128,5903,5126,5126,5129,5126,5957,5127,5127,5129,6520,6072,0,0,0,0,0,0,1,147,208,145,135,63,139,2,9,9,6,5004,7314,5003,5003,5003,5006,5003,5004,5004,5906,5004,5006,7314,6606,7314,7314,5006,6012,6353,0,0,0,0,0,0,99,63,131,208,235,0,36,11,3,13,3,5549,5550,5549,5550,5549,5551,5549,5550,5550,6160,5551,5548,5548,5548,5903,5551,5548,6308,6550,0,0,0,0,0,0,20,168,55,63,9,108,249,4,11,12,8,5122,5123,5122,5123,5122,5125,5122,5123,5123,5125,6138,5124,5124,5124,5929,5124,5125,6237,6310,0,0,0,0,0,0,129,81,116,112,1,168,50,4,7,12,7,6583,6582,6583,6495,6583,6598,6583,6495,6495,5982,6495,6598,6582,6582,6582,6164,6598,6584,6756,0,0,0,0,0,0,74,1,48,123,77,108,265,4,4,16,6,5372,5370,5372,5370,5372,5371,5372,5371,5372,5372,5370,6811,5372,5371,7148,5371,5371,5371,5371,6656,6099,5370,5370,5370,5370,73,147,208,156,48,139,139,4,2,2,6,5366,5368,5365,5368,5365,5369,5368,5368,5365,5365,6101,5369,5366,5366,5976,5366,5369,7200,6604,0,0,0,0,0,0,36,249,244,108,36,29,137,7,7,14,7,5160,5159,5159,5158,5159,5161,5159,5158,5158,5158,6137,5161,5160,5160,5160,7111,5161,6000,6703,0,0,0,0,0,0,0
114,63,75,158,75,252,143,0,27,9,6,5723,5716,5723,5716,5721,5721,5721,5716,5721,5906,5725,5725,5716,5723,6421,5723,0,0,0,0,0,0,0,0,0,23,36,50,73,133,149,73,1,8,11,14,5032,5031,5032,5033,5032,5035,5032,5033,5033,5940,5033,5035,5031,5031,6385,0,0,0,0,0,0,0,0,0,0,39,79,34,190,180,77,77,0,16,10,6,5174,5173,5175,5175,5175,5176,5175,5174,5174,5174,6137,5176,5173,0,0,0,0,0,0,0,0,0,0,0,0,14,36,244,214,37,1,40,2,3,14,3,5075,5076,5075,5076,5076,5077,5075,5075,5076,6245,5074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,34,181,216,92,40,180,3,3,15,3,5609,5608,5608,5610,5608,5612,5608,5609,5609,5940,5609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,11,181,34,50,0,182,6,1,2,1,7322,5566,5565,5566,5566,5568,5566,5565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,151,63,22,39,36,182,7,14,0,1,5428,5427,5426,5427,5427,5428,5428,5429,5428,5921,5427,5429,0,0,0,0,0,0,0,0,0,0,0,0,0,74,22,77,77,216,29,23,10,14,2,0,5372,5370,5372,5370,5372,5370,5372,5371,5372,5371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,181,36,42,0,0,214,9,0,3,2,5044,5045,5046,5046,5046,5047,5044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,50,0,81,182,11,36,1,5,3,0,5586,5587,5586,5585,5586,5588,5586,5585,5585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,178,182,1,216,0,231,1,3,19,0,5256,5257,5256,5257,5256,5258,5256,5255,5257,5968,5257,5258,5255,5255,6365,5255,5258,6624,0,0,0,0,0,0,0,15,50,98,36,100,116,40,3,17,3,11,5083,5084,5083,5082,5083,5085,5083,5084,5084,5929,5084,5085,5082,5082,6028,5082,5085,0,0,0,0,0,0,0,0,119,181,34,102,180,0,0,4,4,12,3,6339,6341,6342,6341,6341,8340,6341,6339,6339,6342,6197,8340,6339,6342,6007,0,0,0,0,0,0,0,0,0,0,6,135,152,263,63,75,75,4,12,7,11,5021,5019,5021,5632,5021,5022,5021,5019,5019,5921,5019,5022,5632,5632,6029,5632,5022,6634,0,0,0,0,0,0,0,129,214,1,0,182,178,81,2,4,14,7,6583,6582,6583,6495,6583,6598,6583,6495,6495,5918,6495,6598,6582,6582,6582,6164,6598,0,0,0,0,0,0,0,0,2,1,127,242,0,214,0,6,11,4,8,5008,5009,5009,5008,5009,5010,5008,5007,5009,6210,5008,5010,5007,5007,6160,5007,0,0,0,0,0,0,0,0,0,33,21,180,79,36,265,73,4,19,9,0,5147,5146,5147,5146,5147,5149,5147,5146,5146,6138,5148,5149,5148,5148,0,0,0,0,0,0,0,0,0,0,0,74,29,60,65,77,77,23,9,12,4,4,5372,5370,5372,5370,5372,5371,5372,5370,5372,5371,5372,5370,5372,5370,0,0,0,0,0,0,0,0,0,0,0,26,214,36,182,218,0,77,6,2,10,1,5044,5046,5045,5044,5046,5047,5044,5044,5045,5968,5045,5047,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,39,22,182,145,75,7,13,3,1,5003,5004,7314,5003,5003,5006,5004,5004,5004,5906,7314,5006,5003,7314,0,0,0,0,0,0,0,0,0,0,0,1
33,178,164,231,0,218,0,3,27,7,4,5147,5146,5147,5146,5147,5149,5148,5147,5146,6138,5148,5148,5149,5148,0,0,0,0,0,0,0,0,0,0,0,54,34,11,65,50,182,137,0,25,5,3,5250,5251,5250,5249,5250,5252,5249,5251,5250,5906,5249,5252,5249,0,0,0,0,0,0,0,0,0,0,0,0,62,50,36,131,185,81,182,1,2,10,3,5286,5285,5286,5287,5286,5288,5286,5285,5285,5987,5285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,214,206,36,0,0,0,3,1,15,3,5127,5128,5128,5126,5128,5129,5128,5126,5126,6003,5126,5129,5127,0,0,0,0,0,0,0,0,0,0,0,0,17,36,29,77,41,98,69,3,12,2,14,5098,5100,5100,5098,5098,5101,5098,5100,5100,5099,6160,5101,5099,5099,6916,0,0,0,0,0,0,0,0,0,0,8,50,145,75,75,182,34,3,6,0,4,5028,5027,5028,5029,5028,5030,5028,5027,5027,5027,5918,5030,5029,0,0,0,0,0,0,0,0,0,0,0,0,97,29,36,0,0,216,216,9,1,3,1,5519,5520,5519,5518,5521,5519,5519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,182,63,73,34,73,188,7,2,5,1,5116,5115,5116,5114,5116,5117,5114,5114,5114,6009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,50,41,69,36,11,182,4,7,2,4,5605,5603,5605,5604,5605,5606,5605,5603,5604,5604,5604,5606,5603,0,0,0,0,0,0,0,0,0,0,0,0,52,218,0,44,31,29,36,5,0,5,0,5241,5243,5243,5241,5243,5244,5243,5241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,50,170,75,36,174,75,5,3,25,9,5144,5143,5142,5144,5144,5145,5144,5143,5143,6014,5143,5145,5142,5142,7045,5142,0,0,0,0,0,0,0,0,0,91,166,178,206,36,164,116,4,3,15,14,5486,5485,5486,5487,5486,5488,5486,5487,5487,6253,5487,5488,5485,6265,5485,5485,5488,0,0,0,0,0,0,0,0,111,36,23,244,180,73,102,8,3,21,7,5637,5639,5639,5637,5639,5640,5639,5637,5638,5987,5637,5640,5638,5638,6056,5638,0,0,0,0,0,0,0,0,0,106,50,137,168,185,75,166,3,8,9,18,5605,5603,5605,5604,5605,5606,5605,5604,5604,6172,5604,5606,5603,5603,6647,5603,5606,0,0,0,0,0,0,0,0,88,92,34,180,100,11,178,5,9,12,1,5462,5463,5462,5463,5463,5465,5463,5462,5462,5464,5465,5464,6007,5464,5464,0,0,0,0,0,0,0,0,0,0,50,214,42,40,0,34,0,13,1,5,0,5233,5235,5233,5234,5233,7304,5233,5234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,77,259,180,41,77,23,6,8,3,3,5098,5100,5100,5098,5098,5101,5098,5100,5100,6160,5099,5101,5099,5099,6916,0,0,0,0,0,0,0,0,0,0,14,182,92,261,36,214,23,14,3,10,8,5075,5076,5075,5076,5075,5077,5075,5076,5076,6317,5074,5077,0,0,0,0,0,0,0,0,0,0,0,0,0,114,252,182,181,50,75,75,13,9,7,6,5723,5716,5723,5716,5725,5723,5723,5716,5716,5721,7024,5725,5721,0,0,0,0,0,0,0,0,0,0,0,0,8,185,174,50,75,170,40,4,19,4,5,5028,5027,5028,5029,5028,5030,5028,5027,5027,5921,5027,5030,5029,5029,5906,5029,0,0,0,0,0,0,0,0,0,1
56,225,123,116,63,250,229,11,3,14,12,5260,5261,5260,5261,5260,7319,5259,5260,5259,5259,5259,7319,5932,5261,6104,5261,7319,7188,6620,0,0,0,0,0,0,44,208,50,156,145,168,117,7,16,13,14,5190,5191,5190,5192,5190,5193,5190,5191,5191,5938,5191,5193,5192,5192,5192,6801,5193,7011,6847,0,0,0,0,0,0,14,119,90,48,102,1,108,10,0,17,10,5075,5076,5075,5076,5075,5077,5075,5076,5076,5074,6245,5077,5074,5074,7142,5074,5077,6026,6023,0,0,0,0,0,0,5,206,254,1,116,214,160,8,4,22,5,5126,5127,5128,5126,5128,5126,5126,5128,6003,5129,5128,5129,5127,5127,5957,5127,5129,7020,6234,0,0,0,0,0,0,34,1,277,41,193,178,220,9,4,8,1,5150,5151,5150,5151,5150,5153,5152,5152,5152,5152,5996,5153,5151,5151,6564,5153,5150,6952,6953,0,0,0,0,0,0,85,37,127,108,29,235,244,7,3,14,8,5442,5443,5442,5443,5442,5447,5442,5443,5443,6056,5444,5447,5444,5444,6971,5444,5447,6546,6420,0,0,0,0,0,0,27,1,114,100,48,232,36,6,8,14,9,5080,5078,5078,5079,5078,5081,5078,5080,6017,5079,5080,5081,5079,6197,5079,5080,5081,6295,6502,0,0,0,0,0,0,1,185,223,220,154,100,63,8,8,15,8,5004,5003,5003,7314,5003,5006,5003,5004,5004,6137,5004,5006,7314,7314,6606,7314,5006,6012,6353,0,0,0,0,0,0,79,180,108,254,232,235,259,8,2,15,8,5423,5421,5423,5422,5423,5425,5423,5422,5422,6317,5422,5425,5421,5421,6873,5421,5425,6542,7118,0,0,0,0,0,0,113,1,176,204,36,30,48,13,1,14,9,5679,5677,5679,5677,5679,5683,5679,5677,5677,5950,5683,5678,5678,5678,5683,5993,5678,7104,6287,0,0,0,0,0,0,1
54,168,252,143,50,151,73,2,9,7,12,5251,5250,5249,5249,5251,5252,5251,5249,5249,5906,5251,5252,5250,5250,5939,5250,0,0,0,0,0,0,0,0,0,86,36,232,214,108,0,0,2,11,12,7,5448,5450,5450,7320,5450,5452,5450,5448,5448,6366,5448,5452,7320,7320,6862,0,0,0,0,0,0,0,0,0,0,84,180,65,34,23,21,22,2,2,5,2,5439,5438,5439,5440,5439,5441,5439,5440,5440,6007,5440,5441,5438,5438,0,0,0,0,0,0,0,0,0,0,0,40,231,0,194,0,0,0,2,0,10,1,5180,5179,5180,5179,5180,5181,5180,5179,5179,6979,5178,5181,5178,5178,0,0,0,0,0,0,0,0,0,0,0,10,1,176,63,0,75,75,2,25,1,7,5055,5053,5056,5052,5055,5053,5055,5057,5053,5053,5052,6062,5057,5052,7060,5052,5057,0,0,0,0,0,0,0,0,105,178,214,39,44,38,19,4,2,3,0,5601,5599,5599,5601,5599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,77,178,1,41,48,261,5,16,1,1,5150,5150,5151,5151,5152,5152,5152,5153,5152,5151,5151,5153,5150,5150,0,0,0,0,0,0,0,0,0,0,0,7,1,29,0,180,214,29,5,6,1,3,5023,5024,5025,5025,5024,5026,5025,5025,5023,5939,5024,5026,0,0,0,0,0,0,0,0,0,0,0,0,0,27,218,0,0,0,0,0,16,6,2,1,5078,5080,5078,5080,5078,5081,5078,5080,5080,6017,5081,5079,0,0,0,0,0,0,0,0,0,0,0,0,0,8,152,147,75,185,50,36,2,36,1,5,5028,5027,5028,5029,5028,5030,5028,5029,5029,5921,5029,5030,5027,5027,5906,5027,5030,7021,0,0,0,0,0,0,0,1
129,48,1,50,137,158,168,3,8,12,12,6582,6583,6583,6495,6583,6583,6598,6495,6495,5918,6495,6598,6582,6582,6164,6582,6598,6584,6766,0,0,0,0,0,0,33,231,116,1,178,43,40,2,18,14,3,5147,5146,5147,5146,5147,5149,5147,5148,5146,5919,5146,5149,5148,5148,5148,5951,5149,6649,6065,0,0,0,0,0,0,3,180,0,100,235,0,0,6,3,15,4,5011,5014,5011,5012,5011,5013,5011,5012,5012,6003,5012,5013,5014,5014,6826,5014,5013,6068,6069,0,0,0,0,0,0,95,154,135,143,48,26,116,5,7,12,8,5508,5509,5509,5511,5511,5512,5508,5511,5511,5508,5508,5512,5510,5510,6029,6958,5512,5940,6960,0,0,0,0,0,0,7,108,180,1,178,273,0,5,0,9,4,5023,5024,5025,5025,5025,5026,5025,5024,5024,6006,5024,5023,5023,5026,5970,5023,5026,6425,6035,0,0,0,0,0,0,93,174,135,114,1,143,63,6,4,3,5,5495,5496,5494,5496,5494,5497,5494,5494,5496,7384,5496,5497,5495,5495,5495,6078,5497,6147,6894,0,0,0,0,0,0,8,52,143,145,50,75,108,11,4,5,3,5027,5028,5028,5029,5028,5030,5027,5028,5027,5918,5029,5030,5027,5029,5906,5029,5030,7021,0,0,0,0,0,0,0,62,81,36,96,242,73,231,9,2,13,3,5286,5287,5286,5285,5286,5288,5286,5285,5285,5987,5285,5288,5287,5287,6020,5287,5288,6018,7040,0,0,0,0,0,0,9,63,158,34,75,135,154,3,0,10,2,5048,5050,5051,5051,5051,5049,5051,5050,5050,5938,5050,5049,5048,5048,6013,5048,5049,6830,0,0,0,0,0,0,0,60,154,114,112,50,185,229,2,3,10,7,5275,5277,5275,5277,5275,5278,5275,5276,5277,5277,5959,5278,5276,5276,6145,5276,5278,5941,6704,0,0,0,0,0,0,1
70,11,26,50,34,182,0,11,6,0,2,5359,5358,5359,5358,5359,5360,5357,5359,5358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,244,36,190,41,11,48,7,16,1,5,5605,5603,5605,5603,5605,5606,5605,5603,5603,6009,5606,5604,5604,5604,6176,0,0,0,0,0,0,0,0,0,0,26,214,23,0,0,34,0,9,0,4,1,5044,5046,5046,5045,5044,5047,5044,5045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,6,3,2,0,5286,5285,5286,5285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,6,2,0,2,5347,5345,5347,5346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,223,182,48,180,0,11,1,4,9,4,5462,5464,5462,5464,5462,5465,5462,5463,5464,6007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,182,223,63,36,164,185,2,13,19,9,5086,5088,5086,5088,5087,5089,5088,5088,5086,7107,5086,5089,5087,0,0,0,0,0,0,0,0,0,0,0,0,101,185,265,88,240,38,214,4,4,18,7,5581,5582,5581,5583,5581,5582,5581,5582,5584,5918,5583,5584,0,0,0,0,0,0,0,0,0,0,0,0,0,121,232,214,104,0,0,0,2,0,22,5,8007,8000,8000,8006,8000,6491,8000,8006,8006,6007,8006,6491,8007,0,0,0,0,0,0,0,0,0,0,0,0,17,77,36,63,20,41,98,2,4,5,10,5098,5100,5100,5098,5100,5101,5098,5100,5099,7936,5099,5101,5098,5099,6916,0,0,0,0,0,0,0,0,0,0,0
80,29,0,0,0,0,0,5,30,7,1,5412,7309,5412,5414,5412,7309,5412,7309,7309,5415,5903,5416,5414,5414,0,0,0,0,0,0,0,0,0,0,0,14,214,36,42,73,73,0,11,0,8,2,5075,5076,5075,5076,5075,5077,5075,5076,5076,6317,5074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,65,102,29,77,77,77,8,6,3,4,5372,5370,5371,5372,5372,5371,5372,5371,5372,5371,5372,5371,5372,5370,0,0,0,0,0,0,0,0,0,0,0,25,180,261,36,23,244,16,7,3,4,2,5041,5042,5040,5040,5040,5043,5040,5042,5041,6197,5041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,63,252,240,73,152,41,4,8,1,8,5107,5108,5106,5106,5106,5109,5106,5107,5107,5939,5107,5109,5108,5108,6153,0,0,0,0,0,0,0,0,0,0,8,145,154,36,0,63,166,2,28,4,5,5028,5027,5028,5029,5028,5030,5028,5027,5027,5921,5027,5030,5029,5906,5029,5029,0,0,0,0,0,0,0,0,0,23,50,81,194,73,223,36,2,9,15,9,5032,5031,5032,5033,5032,5035,5032,5033,5033,5940,5033,5035,5031,5031,6730,5031,5035,0,0,0,0,0,0,0,0,77,29,194,40,55,11,164,4,9,13,5,5395,5397,5395,5397,5395,5398,5395,5397,5396,5960,5397,5398,5396,5396,6190,0,0,0,0,0,0,0,0,0,0,71,181,102,50,267,182,40,6,11,18,11,5353,5355,5355,5353,5355,5356,5353,7301,5355,7019,5353,5356,7301,7301,0,0,0,0,0,0,0,0,0,0,0,9,178,40,75,162,50,65,4,1,10,5,5048,5050,5051,5051,5051,5049,5051,5050,5050,5938,5050,5049,5048,5048,0,0,0,0,0,0,0,0,0,0,0,0
120,180,174,208,166,11,36,3,7,20,15,6344,7307,6344,6461,6344,6343,6344,6461,6461,9391,6461,7307,6343,7307,9135,7307,6343,6080,0,0,0,0,0,0,0,14,244,88,172,180,182,206,8,7,18,4,5075,5076,5074,5074,5074,5077,5074,5076,5076,6317,5076,5077,5075,5075,6560,5075,0,0,0,0,0,0,0,0,0,121,36,190,218,29,0,232,1,10,21,0,8007,8000,8007,8006,8007,6491,8007,8000,8000,6007,8000,6491,8006,8006,6197,8006,0,0,0,0,0,0,0,0,0,70,1,50,116,26,208,65,2,15,12,19,5359,5358,5359,5357,5359,5360,5359,5358,5358,6160,5358,5360,5357,5357,6170,5357,5360,6132,0,0,0,0,0,0,0,74,180,108,65,235,77,237,2,18,4,6,5372,5370,5372,5370,5372,5370,5372,5371,5372,6811,5372,5370,5372,5371,6097,5370,5370,5371,0,0,0,0,0,0,0,36,190,34,108,50,77,77,6,24,0,6,5158,5159,5158,5159,5158,5161,5158,5160,5159,6137,5159,5161,5160,5160,7111,5160,0,0,0,0,0,0,0,0,0,12,11,63,22,19,75,75,14,17,5,3,5066,5065,5068,5068,5068,5067,5068,5066,5066,5906,5066,5067,5065,0,0,0,0,0,0,0,0,0,0,0,0,85,254,42,182,180,39,0,8,18,4,0,5442,5444,5443,5443,5443,5444,5443,5444,5444,6056,5447,5447,0,0,0,0,0,0,0,0,0,0,0,0,0,37,69,39,65,44,29,254,8,18,1,1,5163,5162,5163,5162,5163,5165,5163,5164,5162,6982,5162,5165,5164,5164,7125,0,0,0,0,0,0,0,0,0,0,53,50,44,10,67,240,166,8,16,6,3,5247,5246,5247,5245,5248,5247,5247,5246,5245,5939,5246,5248,5245,5245,6004,0,0,0,0,0,0,0,0,0,0,1
15,75,50,265,185,0,261,2,23,3,1,5083,5082,5083,5084,5082,5085,5084,5084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,214,0,244,42,0,0,0,5,3,7,6339,6341,6341,6342,6341,8340,6341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,216,11,34,182,63,1,11,5,2,5116,5115,5116,5114,5116,5117,5116,5114,5114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,75,75,63,75,75,236,2,14,2,1,5019,5021,5019,5021,5019,5022,5021,5632,5019,5918,5021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,181,180,0,34,0,244,0,3,3,2,5439,5438,5438,5439,5439,5441,5440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,182,73,44,36,218,29,4,4,2,2,5031,5033,5032,5033,5032,5035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,214,182,0,0,0,44,4,6,0,0,5237,5238,5237,5239,5237,5240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,29,36,44,11,182,0,2,5,1,1,5359,5357,5358,5359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,36,0,75,50,0,216,2,4,3,1,5048,5050,5051,5051,5051,5049,5051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,75,23,75,41,29,1,21,2,0,5062,5060,5060,5062,5062,5059,5059,5062,5064,5949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,63,152,250,166,240,0,2,2,21,11,5247,5246,5245,5247,5247,5248,5247,5246,5246,5939,5246,5248,5245,5245,6500,0,0,0,0,0,0,0,0,0,0,74,48,23,77,36,65,73,0,21,12,15,5372,5370,5372,5370,5371,5372,5372,5370,5372,5370,5372,5371,5372,5371,6811,6097,5371,0,0,0,0,0,0,0,0,67,36,63,11,182,56,137,1,8,17,6,5334,5336,5334,5336,5336,5334,5334,5335,5336,5337,5921,5335,5337,5335,0,0,0,0,0,0,0,0,0,0,0,14,232,214,40,1,0,0,2,1,17,5,5075,5076,5076,5075,5074,5077,5075,5075,5074,6245,5074,5077,5076,0,0,0,0,0,0,0,0,0,0,0,0,86,48,36,100,0,218,214,4,1,14,4,5448,5450,5450,7320,5450,5452,5450,5448,5448,6366,5448,5452,7320,0,0,0,0,0,0,0,0,0,0,0,0,54,65,2,6,11,50,25,9,8,3,2,5250,5251,5250,5249,5250,5252,5250,5249,5251,5906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,75,75,41,29,236,241,7,13,0,1,5062,5060,5062,5061,5062,5060,5062,5059,5064,5949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,181,0,50,240,16,0,8,0,3,3,5287,5286,5286,5285,5288,5286,5286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,29,216,0,0,0,0,12,0,3,1,5080,5078,5078,5080,5080,5081,5079,5080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,182,86,180,11,81,94,6,8,1,2,5341,5339,5341,5339,5341,5342,5341,5339,5339,5340,6370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
